City,State,Datetime,US_AQI,PM2_5_ugm3,AirIntel_Risk_Score,Risk_Category
Gangtok,Sikkim,2025-04-14 17:00:00,102.0,27.8,24.486333333333334,Safe
Chennai,Tamil Nadu,2025-07-04 14:00:00,56.0,12.7,10.941666666666666,Safe
Chennai,Tamil Nadu,2024-04-26 08:00:00,35.0,8.1,8.892,Safe
Panaji,Goa,2024-08-27 16:00:00,40.0,8.2,4.190666666666667,Safe
Bhopal,Madhya Pradesh,2023-01-13 09:00:00,97.0,36.1,29.870666666666665,Moderate
Imphal,Manipur,2025-08-22 19:00:00,47.0,14.4,13.164,Safe
Agartala,Tripura,2023-12-14 22:00:00,153.0,65.4,29.882,Moderate
Chandigarh,Punjab,2022-08-22 03:00:00,119.0,67.1,21.87033333333333,Safe
Visakhapatnam,Andhra Pradesh,2023-12-12 14:00:00,127.0,38.5,24.556666666666665,Safe
Imphal,Manipur,2023-06-06 06:00:00,76.0,25.8,16.946,Safe
Shimla,Himachal Pradesh,2024-02-08 01:00:00,73.0,29.7,19.281,Safe
Imphal,Manipur,2024-05-27 17:00:00,29.0,7.0,16.086666666666666,Safe
Panaji,Goa,2023-12-10 11:00:00,90.0,23.6,27.799333333333333,Moderate
Aizawl,Mizoram,2022-11-27 14:00:00,39.0,4.7,18.637333333333334,Safe
Bhubaneswar,Odisha,2025-02-13 22:00:00,119.0,45.6,29.006,Moderate
Patna,Bihar,2025-01-05 00:00:00,209.0,180.2,52.25033333333334,High
Hyderabad,Telangana,2024-02-20 01:00:00,55.0,16.9,21.315666666666665,Safe
Gurugram,Haryana,2024-03-29 22:00:00,156.0,77.5,29.829666666666668,Moderate
Ranchi,Jharkhand,2023-03-22 02:00:00,94.0,26.8,10.485666666666667,Safe
Hyderabad,Telangana,2025-03-10 11:00:00,100.0,32.1,11.226,Safe
Agartala,Tripura,2025-04-26 22:00:00,71.0,17.0,12.437333333333331,Safe
Bengaluru,Karnataka,2022-08-22 17:00:00,30.0,9.1,8.417666666666667,Safe
Chandigarh,Punjab,2025-10-18 03:00:00,92.0,25.1,17.834333333333333,Safe
Raipur,Chhattisgarh,2023-09-22 23:00:00,82.0,31.4,14.994333333333334,Safe
Bhubaneswar,Odisha,2024-07-06 13:00:00,80.0,21.3,9.104000000000001,Safe
Bengaluru,Karnataka,2023-05-12 15:00:00,104.0,33.6,17.024,Safe
Raipur,Chhattisgarh,2024-04-20 18:00:00,154.0,49.8,23.043,Safe
Patna,Bihar,2025-05-15 04:00:00,155.0,68.0,19.174333333333333,Safe
Bengaluru,Karnataka,2025-08-23 04:00:00,61.0,17.3,11.705333333333332,Safe
Kohima,Nagaland,2025-07-10 21:00:00,39.0,14.4,12.65,Safe
Aizawl,Mizoram,2024-01-21 18:00:00,57.0,22.4,22.061333333333334,Safe
Bhubaneswar,Odisha,2024-11-21 09:00:00,160.0,56.7,28.317,Moderate
Thiruvananthapuram,Kerala,2024-05-08 19:00:00,66.0,21.6,20.929000000000002,Safe
Chandigarh,Punjab,2023-04-06 23:00:00,74.0,27.0,13.884,Safe
Chandigarh,Punjab,2023-02-09 13:00:00,117.0,37.1,28.522333333333336,Moderate
Aizawl,Mizoram,2025-09-03 03:00:00,32.0,5.3,11.075333333333333,Safe
Patna,Bihar,2025-08-09 17:00:00,107.0,28.9,20.010666666666665,Safe
Itanagar,Arunachal Pradesh,2023-07-03 22:00:00,46.0,15.6,13.383,Safe
Kolkata,West Bengal,2024-12-08 20:00:00,176.0,176.5,46.18366666666667,Moderate
Jaipur,Rajasthan,2024-03-01 22:00:00,86.0,32.6,10.778333333333332,Safe
Shimla,Himachal Pradesh,2022-12-14 13:00:00,16.0,0.9,11.376,Safe
Gurugram,Haryana,2022-12-19 14:00:00,229.0,90.1,43.44866666666667,Moderate
Bhubaneswar,Odisha,2025-02-04 15:00:00,142.0,66.4,40.81166666666667,Moderate
Kohima,Nagaland,2022-08-16 05:00:00,23.0,4.5,10.338,Safe
Dehradun,Uttarakhand,2024-10-08 04:00:00,80.0,11.7,20.69,Safe
Delhi,Delhi,2024-12-14 12:00:00,119.0,41.9,28.58833333333333,Moderate
Chennai,Tamil Nadu,2023-06-23 00:00:00,123.0,34.8,13.774000000000001,Safe
Thiruvananthapuram,Kerala,2024-01-09 18:00:00,52.0,9.7,15.244666666666667,Safe
Patna,Bihar,2023-07-09 14:00:00,71.0,30.7,14.049666666666667,Safe
Mumbai,Maharashtra,2022-09-10 22:00:00,92.0,25.3,10.150666666666666,Safe
Shillong,Meghalaya,2023-08-14 05:00:00,39.0,6.9,8.874,Safe
Dehradun,Uttarakhand,2024-12-11 11:00:00,83.0,7.3,25.357666666666667,Moderate
Shillong,Meghalaya,2022-12-14 18:00:00,14.0,0.4,11.161666666666667,Safe
Patna,Bihar,2023-08-29 09:00:00,120.0,48.0,21.685000000000002,Safe
Chandigarh,Punjab,2025-02-24 15:00:00,134.0,20.8,29.87466666666667,Moderate
Bhopal,Madhya Pradesh,2022-10-16 02:00:00,98.0,36.9,16.941000000000003,Safe
Ranchi,Jharkhand,2023-12-12 13:00:00,97.0,25.7,20.62833333333333,Safe
Thiruvananthapuram,Kerala,2022-10-02 03:00:00,50.0,6.9,4.814,Safe
Imphal,Manipur,2022-09-03 15:00:00,47.0,7.5,4.584,Safe
Ranchi,Jharkhand,2024-06-25 14:00:00,61.0,10.2,6.013,Safe
Panaji,Goa,2023-11-10 04:00:00,61.0,18.8,21.940333333333335,Safe
Agartala,Tripura,2023-10-28 11:00:00,101.0,30.9,11.523,Safe
Panaji,Goa,2023-12-09 04:00:00,81.0,26.3,24.388333333333335,Safe
Kohima,Nagaland,2024-06-27 16:00:00,25.0,4.7,10.514333333333333,Safe
Ahmedabad,Gujarat,2025-08-16 11:00:00,103.0,22.8,23.615000000000002,Safe
Mumbai,Maharashtra,2024-06-08 23:00:00,78.0,24.0,14.817,Safe
Jaipur,Rajasthan,2024-12-25 13:00:00,171.0,75.4,31.01066666666667,Moderate
Gurugram,Haryana,2023-07-11 12:00:00,84.0,22.4,14.173333333333336,Safe
Lucknow,Uttar Pradesh,2024-08-29 04:00:00,69.0,23.5,21.12466666666667,Safe
Shimla,Himachal Pradesh,2023-04-03 05:00:00,57.0,13.3,6.0166666666666675,Safe
Delhi,Delhi,2025-07-24 07:00:00,156.0,54.4,24.529666666666664,Safe
Bhopal,Madhya Pradesh,2023-01-07 21:00:00,113.0,46.0,29.077666666666666,Moderate
Chennai,Tamil Nadu,2024-01-25 21:00:00,79.0,22.5,18.9,Safe
Ranchi,Jharkhand,2025-08-16 06:00:00,35.0,14.4,9.219000000000001,Safe
Visakhapatnam,Andhra Pradesh,2024-04-19 18:00:00,73.0,17.6,7.928333333333334,Safe
Guwahati,Assam,2023-01-25 04:00:00,130.0,52.3,39.12766666666667,Moderate
Imphal,Manipur,2025-01-12 00:00:00,90.0,40.4,21.123333333333335,Safe
Hyderabad,Telangana,2024-01-09 09:00:00,86.0,42.3,26.719,Moderate
Delhi,Delhi,2025-03-11 07:00:00,172.0,118.0,40.842666666666666,Moderate
Bhubaneswar,Odisha,2023-05-03 09:00:00,80.0,18.2,8.462333333333333,Safe
Bengaluru,Karnataka,2024-08-27 13:00:00,19.0,4.6,2.0336666666666665,Safe
Agartala,Tripura,2024-07-30 15:00:00,34.0,10.8,8.917,Safe
Kolkata,West Bengal,2023-10-05 22:00:00,71.0,25.0,13.438666666666666,Safe
Dehradun,Uttarakhand,2022-09-29 08:00:00,97.0,22.2,23.194000000000003,Safe
Guwahati,Assam,2023-02-10 12:00:00,135.0,48.3,31.165000000000003,Moderate
Kolkata,West Bengal,2023-04-09 19:00:00,209.0,83.6,30.89633333333333,Moderate
Jaipur,Rajasthan,2024-07-04 02:00:00,66.0,19.1,20.60333333333333,Safe
Panaji,Goa,2023-08-07 07:00:00,45.0,13.4,5.306333333333333,Safe
Aizawl,Mizoram,2023-07-29 15:00:00,26.0,4.2,7.5520000000000005,Safe
Raipur,Chhattisgarh,2023-05-13 03:00:00,149.0,39.3,16.229,Safe
Itanagar,Arunachal Pradesh,2023-10-15 02:00:00,62.0,14.7,19.582,Safe
Shimla,Himachal Pradesh,2023-12-17 21:00:00,71.0,30.0,24.0,Safe
Shillong,Meghalaya,2023-05-27 22:00:00,67.0,17.7,15.311,Safe
Kohima,Nagaland,2024-04-26 23:00:00,69.0,18.2,12.543333333333333,Safe
Shimla,Himachal Pradesh,2023-02-10 13:00:00,76.0,24.4,24.203666666666667,Safe
Mumbai,Maharashtra,2023-11-04 12:00:00,153.0,71.5,35.42366666666667,Moderate
Visakhapatnam,Andhra Pradesh,2024-11-24 07:00:00,149.0,68.7,33.614999999999995,Moderate
Ranchi,Jharkhand,2023-03-31 08:00:00,120.0,32.4,13.182,Safe
Itanagar,Arunachal Pradesh,2023-07-02 23:00:00,48.0,20.6,19.098333333333333,Safe
Ranchi,Jharkhand,2025-09-16 08:00:00,62.0,10.8,6.007,Safe
Shillong,Meghalaya,2025-06-19 04:00:00,26.0,0.6,2.138,Safe
Gurugram,Haryana,2024-05-25 05:00:00,155.0,54.7,19.328666666666667,Safe
Kohima,Nagaland,2023-06-06 12:00:00,77.0,25.0,16.930666666666667,Safe
Raipur,Chhattisgarh,2022-09-06 00:00:00,106.0,94.3,31.804666666666666,Moderate
Lucknow,Uttar Pradesh,2025-07-11 04:00:00,103.0,57.6,18.832,Safe
Dehradun,Uttarakhand,2023-11-20 23:00:00,64.0,18.6,25.155,Moderate
Raipur,Chhattisgarh,2025-06-16 00:00:00,85.0,28.9,9.611666666666666,Safe
Bhopal,Madhya Pradesh,2024-03-21 21:00:00,93.0,11.1,21.671999999999997,Safe
Patna,Bihar,2025-04-08 20:00:00,145.0,47.6,16.351333333333333,Safe
Ranchi,Jharkhand,2023-09-29 15:00:00,98.0,30.2,16.167333333333332,Safe
Chandigarh,Punjab,2022-10-20 06:00:00,150.0,38.1,16.183999999999997,Safe
Jaipur,Rajasthan,2023-06-01 00:00:00,75.0,26.0,14.038333333333334,Safe
Raipur,Chhattisgarh,2022-08-13 07:00:00,58.0,12.8,6.051333333333334,Safe
Gangtok,Sikkim,2024-11-19 05:00:00,107.0,36.0,30.058,Moderate
Gurugram,Haryana,2023-06-22 10:00:00,168.0,57.9,25.414,Moderate
Hyderabad,Telangana,2022-11-07 05:00:00,129.0,73.3,41.455666666666666,Moderate
Patna,Bihar,2024-10-31 09:00:00,152.0,55.5,23.383,Safe
Shimla,Himachal Pradesh,2025-02-19 17:00:00,74.0,23.1,23.201,Safe
Shimla,Himachal Pradesh,2023-05-21 22:00:00,98.0,10.0,28.935666666666666,Moderate
Jaipur,Rajasthan,2024-09-23 19:00:00,123.0,36.9,18.923000000000002,Safe
Patna,Bihar,2024-01-11 19:00:00,158.0,77.5,36.32566666666667,Moderate
Bhopal,Madhya Pradesh,2025-03-15 01:00:00,37.0,9.7,8.999666666666666,Safe
Lucknow,Uttar Pradesh,2023-08-06 19:00:00,98.0,28.6,11.360666666666667,Safe
Itanagar,Arunachal Pradesh,2025-02-19 21:00:00,112.0,38.0,22.771333333333335,Safe
Agartala,Tripura,2024-10-21 12:00:00,145.0,40.2,24.064999999999998,Safe
Kohima,Nagaland,2022-09-28 20:00:00,42.0,13.8,12.871,Safe
Gurugram,Haryana,2023-07-07 08:00:00,84.0,28.3,14.833666666666668,Safe
Guwahati,Assam,2023-04-28 15:00:00,150.0,51.7,22.702666666666666,Safe
Gurugram,Haryana,2024-08-16 03:00:00,99.0,28.2,10.994,Safe
Chennai,Tamil Nadu,2025-07-15 12:00:00,58.0,7.3,5.480666666666667,Safe
Aizawl,Mizoram,2023-09-02 03:00:00,55.0,16.4,19.180333333333333,Safe
Bhubaneswar,Odisha,2024-02-05 09:00:00,104.0,41.1,23.016,Safe
Dehradun,Uttarakhand,2023-08-04 19:00:00,78.0,21.9,16.618000000000002,Safe
Gangtok,Sikkim,2024-04-22 00:00:00,77.0,16.5,20.968,Safe
Shimla,Himachal Pradesh,2023-10-20 21:00:00,48.0,11.3,13.079333333333334,Safe
Patna,Bihar,2023-11-09 12:00:00,168.0,101.0,40.62133333333334,Moderate
Bhubaneswar,Odisha,2025-01-24 04:00:00,161.0,92.2,44.840666666666664,Moderate
Ahmedabad,Gujarat,2023-11-17 08:00:00,143.0,61.5,33.405,Moderate
Hyderabad,Telangana,2024-03-19 01:00:00,85.0,19.7,14.064333333333334,Safe
Agartala,Tripura,2025-06-08 15:00:00,137.0,43.7,28.481333333333335,Moderate
Kohima,Nagaland,2025-07-13 13:00:00,53.0,8.4,10.055,Safe
Gurugram,Haryana,2024-03-07 02:00:00,152.0,102.2,30.078333333333333,Moderate
Ahmedabad,Gujarat,2023-10-31 11:00:00,117.0,43.8,19.584000000000003,Safe
Dehradun,Uttarakhand,2025-07-12 10:00:00,98.0,28.6,23.904666666666664,Safe
Mumbai,Maharashtra,2022-11-16 23:00:00,212.0,63.3,33.925,Moderate
Gangtok,Sikkim,2022-11-21 00:00:00,59.0,15.6,24.429000000000002,Safe
Agartala,Tripura,2025-06-21 17:00:00,58.0,24.9,12.179,Safe
Thiruvananthapuram,Kerala,2022-09-26 13:00:00,63.0,31.1,13.658333333333333,Safe
Ranchi,Jharkhand,2022-11-30 22:00:00,170.0,84.5,32.86633333333333,Moderate
Aizawl,Mizoram,2025-11-03 23:00:00,57.0,17.8,24.28666666666667,Safe
Gangtok,Sikkim,2023-08-07 22:00:00,38.0,13.4,17.506333333333334,Safe
Delhi,Delhi,2023-09-05 16:00:00,191.0,44.8,33.837666666666664,Moderate
Hyderabad,Telangana,2025-01-02 00:00:00,151.0,63.6,33.254999999999995,Moderate
Jaipur,Rajasthan,2025-01-25 09:00:00,87.0,35.0,20.376333333333335,Safe
Agartala,Tripura,2023-11-17 17:00:00,61.0,9.3,15.896,Safe
Shimla,Himachal Pradesh,2024-09-02 17:00:00,64.0,16.4,19.918333333333333,Safe
Bhubaneswar,Odisha,2023-04-12 00:00:00,119.0,39.9,13.95,Safe
Agartala,Tripura,2025-01-30 23:00:00,185.0,89.4,41.469,Moderate
Panaji,Goa,2023-09-14 03:00:00,35.0,8.0,3.8373333333333335,Safe
Itanagar,Arunachal Pradesh,2025-03-30 14:00:00,158.0,58.7,18.845333333333336,Safe
Shillong,Meghalaya,2023-09-18 01:00:00,41.0,9.6,4.3340000000000005,Safe
Visakhapatnam,Andhra Pradesh,2025-10-13 23:00:00,66.0,20.8,7.305666666666667,Safe
Imphal,Manipur,2025-07-27 22:00:00,42.0,19.9,18.29566666666667,Safe
Gangtok,Sikkim,2023-08-10 01:00:00,36.0,17.5,17.787666666666667,Safe
Bhopal,Madhya Pradesh,2023-04-17 05:00:00,81.0,20.4,8.725,Safe
Imphal,Manipur,2024-12-16 23:00:00,73.0,41.9,24.90833333333333,Safe
Delhi,Delhi,2025-08-03 20:00:00,155.0,100.8,38.629999999999995,Moderate
Shimla,Himachal Pradesh,2024-05-17 04:00:00,62.0,11.5,6.242666666666667,Safe
Visakhapatnam,Andhra Pradesh,2024-01-01 15:00:00,157.0,70.3,35.60066666666667,Moderate
Chandigarh,Punjab,2024-05-22 04:00:00,91.0,17.3,9.303333333333333,Safe
Lucknow,Uttar Pradesh,2022-08-18 05:00:00,83.0,34.2,10.402000000000001,Safe
Thiruvananthapuram,Kerala,2024-10-18 14:00:00,53.0,12.7,10.833666666666666,Safe
Patna,Bihar,2025-09-05 19:00:00,79.0,35.2,22.74366666666667,Safe
Gurugram,Haryana,2023-02-10 09:00:00,131.0,60.3,27.572,Moderate
Kohima,Nagaland,2024-01-08 14:00:00,58.0,12.5,21.034333333333333,Safe
Agartala,Tripura,2025-07-17 05:00:00,71.0,18.2,7.6643333333333326,Safe
Agartala,Tripura,2024-01-29 17:00:00,158.0,73.3,30.997666666666667,Moderate
Panaji,Goa,2024-04-04 16:00:00,89.0,27.0,10.410999999999998,Safe
Bhopal,Madhya Pradesh,2024-11-02 02:00:00,86.0,34.2,25.990000000000002,Moderate
Shimla,Himachal Pradesh,2025-04-20 22:00:00,89.0,22.3,15.400666666666666,Safe
Bengaluru,Karnataka,2024-03-24 21:00:00,74.0,21.0,13.307,Safe
Agartala,Tripura,2025-11-14 04:00:00,157.0,85.9,44.031666666666666,Moderate
Hyderabad,Telangana,2024-08-25 07:00:00,18.0,3.5,1.8203333333333334,Safe
Bengaluru,Karnataka,2024-07-26 11:00:00,15.0,2.9,1.5403333333333333,Safe
Aizawl,Mizoram,2025-02-19 04:00:00,108.0,38.4,35.454,Moderate
Imphal,Manipur,2025-09-10 17:00:00,63.0,21.1,12.100666666666667,Safe
Panaji,Goa,2023-04-27 04:00:00,56.0,15.1,6.236666666666667,Safe
Chennai,Tamil Nadu,2022-11-07 22:00:00,78.0,28.3,24.620666666666665,Safe
Chandigarh,Punjab,2025-05-18 00:00:00,101.0,44.9,18.377333333333333,Safe
Imphal,Manipur,2023-02-18 02:00:00,83.0,36.1,33.59466666666667,Moderate
Panaji,Goa,2025-03-01 20:00:00,110.0,43.8,13.268,Safe
Bhubaneswar,Odisha,2023-12-14 14:00:00,155.0,50.4,32.875,Moderate
Shimla,Himachal Pradesh,2025-06-25 02:00:00,85.0,26.5,17.481666666666666,Safe
Visakhapatnam,Andhra Pradesh,2022-10-09 22:00:00,56.0,23.7,12.152000000000001,Safe
Delhi,Delhi,2025-10-12 16:00:00,151.0,44.2,26.55166666666667,Moderate
Patna,Bihar,2024-09-27 04:00:00,31.0,3.7,2.8856666666666664,Safe
Panaji,Goa,2025-05-06 23:00:00,61.0,21.9,12.198,Safe
Chandigarh,Punjab,2023-10-03 03:00:00,89.0,24.6,9.846,Safe
Gangtok,Sikkim,2023-09-26 16:00:00,43.0,12.3,17.794,Safe
Bengaluru,Karnataka,2025-05-25 09:00:00,20.0,2.3,1.8283333333333334,Safe
Hyderabad,Telangana,2023-06-01 03:00:00,89.0,28.2,15.263,Safe
Agartala,Tripura,2025-04-08 06:00:00,156.0,48.5,17.22833333333333,Safe
Lucknow,Uttar Pradesh,2023-05-06 00:00:00,152.0,53.4,18.066,Safe
Gangtok,Sikkim,2023-02-14 14:00:00,91.0,30.4,25.608666666666664,Moderate
Bhubaneswar,Odisha,2024-01-08 13:00:00,164.0,87.1,37.96466666666667,Moderate
Panaji,Goa,2023-09-11 10:00:00,39.0,6.7,4.007666666666667,Safe
Mumbai,Maharashtra,2024-06-13 10:00:00,55.0,13.6,6.0986666666666665,Safe
Aizawl,Mizoram,2022-09-18 16:00:00,51.0,8.0,12.961333333333332,Safe
Kolkata,West Bengal,2024-07-07 08:00:00,56.0,9.5,5.596333333333334,Safe
Jaipur,Rajasthan,2023-02-25 03:00:00,121.0,54.4,30.793666666666667,Moderate
Agartala,Tripura,2023-06-18 04:00:00,65.0,15.8,12.015333333333334,Safe
Patna,Bihar,2025-08-05 16:00:00,95.0,28.6,15.832666666666666,Safe
Lucknow,Uttar Pradesh,2025-02-15 18:00:00,91.0,54.5,28.00733333333333,Moderate
Agartala,Tripura,2024-10-25 11:00:00,51.0,17.6,11.093333333333334,Safe
Thiruvananthapuram,Kerala,2025-08-17 11:00:00,39.0,8.8,4.150666666666667,Safe
Patna,Bihar,2024-08-13 16:00:00,129.0,34.0,27.050666666666665,Moderate
Bhubaneswar,Odisha,2025-08-21 08:00:00,68.0,17.1,7.099,Safe
Aizawl,Mizoram,2023-05-15 23:00:00,43.0,10.3,17.570666666666668,Safe
Shimla,Himachal Pradesh,2025-08-18 17:00:00,57.0,13.9,13.915666666666667,Safe
Agartala,Tripura,2022-10-05 17:00:00,95.0,28.3,15.719666666666667,Safe
Mumbai,Maharashtra,2024-08-15 19:00:00,61.0,13.8,6.67,Safe
Dehradun,Uttarakhand,2024-08-18 07:00:00,69.0,31.9,14.008666666666667,Safe
Bhopal,Madhya Pradesh,2024-07-19 11:00:00,69.0,10.9,14.714666666666666,Safe
Visakhapatnam,Andhra Pradesh,2023-05-19 01:00:00,75.0,23.6,8.770333333333333,Safe
Agartala,Tripura,2023-05-03 03:00:00,153.0,77.8,33.77166666666666,Moderate
Itanagar,Arunachal Pradesh,2022-08-07 18:00:00,41.0,8.8,12.241666666666667,Safe
Bengaluru,Karnataka,2023-10-02 13:00:00,34.0,17.3,9.668333333333333,Safe
Imphal,Manipur,2022-11-29 15:00:00,67.0,11.3,21.599333333333334,Safe
Patna,Bihar,2025-07-05 17:00:00,84.0,25.3,14.168666666666667,Safe
Shillong,Meghalaya,2022-08-16 11:00:00,35.0,10.7,16.993333333333332,Safe
Aizawl,Mizoram,2024-03-21 06:00:00,102.0,34.9,12.085666666666667,Safe
Raipur,Chhattisgarh,2023-09-16 12:00:00,59.0,15.3,11.424,Safe
Raipur,Chhattisgarh,2025-02-04 21:00:00,157.0,95.7,44.838,Moderate
Mumbai,Maharashtra,2024-11-30 12:00:00,118.0,60.1,45.339666666666666,Moderate
Shimla,Himachal Pradesh,2023-04-07 10:00:00,47.0,8.5,12.734666666666666,Safe
Chennai,Tamil Nadu,2022-11-15 15:00:00,131.0,46.0,25.808666666666667,Moderate
Ranchi,Jharkhand,2022-10-07 09:00:00,48.0,10.4,9.992333333333333,Safe
Thiruvananthapuram,Kerala,2024-06-20 02:00:00,42.0,11.0,17.735333333333333,Safe
Agartala,Tripura,2022-12-11 03:00:00,152.0,85.4,44.528333333333336,Moderate
Bhopal,Madhya Pradesh,2025-06-02 14:00:00,80.0,25.0,17.301666666666666,Safe
Lucknow,Uttar Pradesh,2025-07-13 02:00:00,105.0,39.7,12.252666666666666,Safe
Hyderabad,Telangana,2024-08-08 13:00:00,44.0,10.2,10.229,Safe
Agartala,Tripura,2025-10-19 01:00:00,109.0,56.2,19.15566666666667,Safe
Ranchi,Jharkhand,2022-11-27 10:00:00,160.0,65.0,34.983333333333334,Moderate
Shillong,Meghalaya,2023-05-22 07:00:00,71.0,20.7,13.001999999999999,Safe
Gangtok,Sikkim,2022-08-29 19:00:00,38.0,7.2,11.826,Safe
Imphal,Manipur,2025-10-24 03:00:00,57.0,18.5,6.351333333333334,Safe
Patna,Bihar,2022-09-12 08:00:00,65.0,9.2,6.209333333333333,Safe
Agartala,Tripura,2024-08-23 03:00:00,33.0,3.7,8.048666666666666,Safe
Visakhapatnam,Andhra Pradesh,2022-08-30 21:00:00,68.0,16.8,15.325,Safe
Imphal,Manipur,2025-07-19 11:00:00,66.0,5.1,5.788,Safe
Raipur,Chhattisgarh,2024-11-06 12:00:00,164.0,84.8,38.45333333333333,Moderate
Kolkata,West Bengal,2025-05-31 23:00:00,82.0,30.9,14.595,Safe
Visakhapatnam,Andhra Pradesh,2022-10-24 00:00:00,130.0,53.9,16.312333333333335,Safe
Jaipur,Rajasthan,2022-12-14 17:00:00,12.0,0.6,11.024000000000001,Safe
Lucknow,Uttar Pradesh,2024-07-08 14:00:00,94.0,37.0,16.693666666666665,Safe
Delhi,Delhi,2022-09-22 23:00:00,153.0,45.9,17.277,Safe
Chennai,Tamil Nadu,2024-03-13 03:00:00,71.0,22.0,13.352666666666666,Safe
Kohima,Nagaland,2025-08-09 13:00:00,31.0,8.1,8.305,Safe
Ahmedabad,Gujarat,2023-01-30 07:00:00,160.0,102.4,39.05466666666667,Moderate
Aizawl,Mizoram,2022-12-13 04:00:00,59.0,19.7,29.876333333333335,Moderate
Guwahati,Assam,2023-12-02 23:00:00,61.0,21.7,25.256666666666668,Moderate
Guwahati,Assam,2023-01-12 04:00:00,127.0,58.1,39.52633333333333,Moderate
Dehradun,Uttarakhand,2023-04-15 18:00:00,108.0,17.2,23.52466666666667,Safe
Patna,Bihar,2024-07-07 16:00:00,86.0,25.9,9.725666666666665,Safe
Ranchi,Jharkhand,2023-08-15 19:00:00,74.0,30.6,22.28,Safe
Chandigarh,Punjab,2023-10-04 20:00:00,139.0,28.5,14.298000000000002,Safe
Guwahati,Assam,2022-11-08 20:00:00,92.0,41.8,26.940666666666665,Moderate
Chandigarh,Punjab,2025-11-06 21:00:00,117.0,43.8,28.663,Moderate
Hyderabad,Telangana,2025-02-25 06:00:00,72.0,29.7,23.868,Safe
Panaji,Goa,2025-04-07 16:00:00,119.0,21.2,16.90533333333333,Safe
Dehradun,Uttarakhand,2025-11-11 04:00:00,67.0,13.9,24.718666666666667,Safe
Visakhapatnam,Andhra Pradesh,2024-07-18 14:00:00,60.0,18.3,11.803,Safe
Chandigarh,Punjab,2024-02-11 22:00:00,118.0,56.5,25.630666666666666,Moderate
Aizawl,Mizoram,2023-04-05 22:00:00,68.0,19.9,15.672666666666668,Safe
Imphal,Manipur,2023-10-28 13:00:00,60.0,10.7,6.008333333333334,Safe
Gangtok,Sikkim,2023-02-21 00:00:00,98.0,41.6,35.39233333333333,Moderate
Visakhapatnam,Andhra Pradesh,2023-10-02 12:00:00,61.0,22.1,12.382333333333333,Safe
Kolkata,West Bengal,2025-11-18 10:00:00,154.0,30.5,33.29833333333333,Moderate
Ranchi,Jharkhand,2025-04-25 23:00:00,83.0,34.6,22.380666666666666,Safe
Panaji,Goa,2023-06-24 11:00:00,32.0,6.9,8.365,Safe
Kolkata,West Bengal,2023-09-21 00:00:00,38.0,13.7,9.625333333333334,Safe
Shillong,Meghalaya,2025-02-11 22:00:00,154.0,71.7,29.35,Moderate
Itanagar,Arunachal Pradesh,2025-10-17 20:00:00,48.0,18.7,18.662666666666667,Safe
Gurugram,Haryana,2024-10-13 15:00:00,154.0,30.2,16.226333333333333,Safe
Patna,Bihar,2025-06-21 06:00:00,92.0,34.2,15.669,Safe
Shillong,Meghalaya,2022-11-08 08:00:00,67.0,18.0,30.337,Moderate
Kohima,Nagaland,2023-03-07 07:00:00,104.0,40.5,25.769,Moderate
Agartala,Tripura,2024-02-06 15:00:00,154.0,62.4,35.167,Moderate
Ahmedabad,Gujarat,2025-02-19 15:00:00,67.0,9.2,23.624333333333333,Safe
Dehradun,Uttarakhand,2023-09-29 00:00:00,67.0,18.3,15.393,Safe
Patna,Bihar,2024-08-11 15:00:00,113.0,25.9,11.873666666666667,Safe
Raipur,Chhattisgarh,2024-10-21 19:00:00,155.0,63.6,19.7,Safe
Chandigarh,Punjab,2024-01-31 22:00:00,154.0,58.2,28.93,Moderate
Raipur,Chhattisgarh,2024-01-11 22:00:00,151.0,81.3,36.144999999999996,Moderate
Ranchi,Jharkhand,2023-03-18 13:00:00,157.0,36.2,16.560333333333336,Safe
Delhi,Delhi,2023-05-22 18:00:00,104.0,27.6,23.777,Safe
Thiruvananthapuram,Kerala,2024-08-22 10:00:00,50.0,13.7,5.609333333333333,Safe
Bhubaneswar,Odisha,2025-09-17 22:00:00,59.0,20.5,11.827666666666666,Safe
Chennai,Tamil Nadu,2022-10-11 23:00:00,50.0,13.8,10.594999999999999,Safe
Patna,Bihar,2022-08-06 01:00:00,132.0,59.0,30.028333333333336,Moderate
Jaipur,Rajasthan,2023-12-19 23:00:00,86.0,30.6,20.243,Safe
Gurugram,Haryana,2024-10-04 16:00:00,155.0,25.4,16.865333333333332,Safe
Kolkata,West Bengal,2024-02-23 06:00:00,103.0,50.1,28.857,Moderate
Chennai,Tamil Nadu,2025-08-03 21:00:00,108.0,33.6,17.26,Safe
Agartala,Tripura,2025-09-16 02:00:00,40.0,8.6,4.058333333333334,Safe
Ranchi,Jharkhand,2023-05-18 15:00:00,125.0,21.4,19.539666666666665,Safe
Mumbai,Maharashtra,2022-12-22 21:00:00,170.0,62.4,30.562,Moderate
Agartala,Tripura,2022-11-17 05:00:00,149.0,73.8,35.010999999999996,Moderate
Panaji,Goa,2025-01-19 02:00:00,137.0,54.4,31.224666666666668,Moderate
Chennai,Tamil Nadu,2024-06-16 05:00:00,82.0,19.3,13.845666666666668,Safe
Visakhapatnam,Andhra Pradesh,2023-05-26 16:00:00,119.0,38.5,18.910666666666664,Safe
